,joystick,executed
3344,"[1.9382305145263672, -1.5275046399641983]",[-1.4119204844768036]
3345,"[1.9382305145263672, -1.5275046399641983]",[-1.4232082751659272]
3346,"[1.9333187222030144, -1.5236336940120883]",[-1.4605501014891673]
3347,"[1.9382305145263672, -1.5275046399641983]",[-1.4503850379496341]
3348,"[1.9382305145263672, -1.5275046399641983]",[-1.4174844324453322]
3349,"[1.9183500010946226, -1.5118369594255492]",[-1.4550350656586841]
3350,"[1.9382305145263672, -1.5275046399641983]",[-1.4199748254089444]
3351,"[1.9382305145263672, -1.5275046399641983]",[-1.3529874697607176]
3352,"[1.9176000356674194, -1.283395289847453]",[-0.9060961268648653]
3353,"[1.9176583106117349, -0.060835712377681705]",[-0.27707877621023264]
3354,"[1.9382305145263672, 0.0]",[-0.13819070702958017]
3355,"[1.9382305145263672, 0.0]",[-0.1294348139482733]
3356,"[1.924153089383016, 0.0]",[-0.11496264104423463]
3357,"[1.938173276593695, 0.0]",[-0.023109703885904484]
3358,"[1.9203931447693539, 0.0]",[0.6456879911734303]
3359,"[1.9382305145263672, 1.1774123410026756]",[1.2646373127536492]
3360,"[1.9382305145263672, 1.5275046399641983]",[1.4544242185390361]
3361,"[1.9382305145263672, 1.5275046399641983]",[1.5001676518652833]
3362,"[1.9382305145263672, 1.5275046399641983]",[1.5235311887523246]
3363,"[1.9278250728710795, 1.5193041910030423]",[1.5305076759092726]
3364,"[1.9382305145263672, 1.5275046399641983]",[1.529572606752198]
3365,"[1.9382305145263672, 1.5275046399641983]",[1.56271112776212]
3366,"[1.9382305145263672, 1.5275046399641983]",[1.5591622235320441]
3367,"[1.9382305145263672, 1.5275046399641983]",[1.5187422365896164]
3368,"[1.9382305145263672, 1.5275046399641983]",[1.5734100872729453]
3369,"[1.9324182902124243, 1.5229240704491063]",[1.537871766248804]
3370,"[1.9238178576587903, 1.516146135351647]",[1.5318477595765259]
3371,"[1.92247153600819, 1.515085109558913]",[1.5588523239193703]
3372,"[1.9382305145263672, 1.5275046399641983]",[1.5497078954299057]
3373,"[1.9360226350350969, 1.5257646270286256]",[1.545793112039224]
3374,"[1.9318362047385398, 1.5224653333404132]",[1.547742783188232]
