,joystick,executed
300,"[1.0, 0.7880923494476428]",[-0.001635403840764635]
301,"[1.0, 0.7880923494476428]",[0.0007013035143684412]
302,"[1.0, 0.7578170987781941]",[-0.0010019224173762097]
303,"[1.0, 0.5371166023701464]",[6.315027330210739e-05]
304,"[1.0, -0.015545515594444793]",[0.0006074425076711884]
305,"[1.0, -0.5302262507322363]",[0.002146547581177185]
306,"[1.0, -0.7880923494476428]",[-0.0009001133570221683]
307,"[1.0, -0.7880923494476428]",[-0.0007180578944701822]
308,"[1.0, -0.7880923494476428]",[0.0003684892028524129]
309,"[1.0, -0.7880923494476428]",[-0.0004554671625443857]
310,"[1.0, -0.7880923494476428]",[0.0006364601791307844]
311,"[1.0, -0.7880923494476428]",[0.0006505386462068108]
312,"[1.0, -0.7880923494476428]",[-0.0010805998413392693]
313,"[1.0, -0.7880923494476428]",[0.0006307455620199404]
314,"[1.0, -0.7825534381847262]",[0.01596744920527354]
315,"[1.0, -0.7458628428146666]",[-0.003743623308042005]
316,"[1.0, -0.7448553175357249]",[-0.0056927381812439115]
317,"[1.0, -0.26541076217147447]",[0.028823060018060363]
318,"[1.0, 0.0]",[0.04278916970311854]
319,"[1.0, 0.0]",[0.017828192222867224]
320,"[1.0, 0.1133288404711744]",[-0.008084174416313839]
321,"[1.0, 0.12737398515974857]",[-0.0032396900889653385]
322,"[1.0, 0.5479684132329844]",[0.0001733221554094215]
323,"[1.0, 0.7880923494476428]",[-0.017978188563700852]
324,"[1.0, 0.04097825567676262]",[-0.00869837227953231]
325,"[1.0, 0.0]",[-0.008949893522068618]
326,"[1.0, 0.0]",[-0.0025214616872870294]
327,"[1.0, 0.0]",[-0.008827978884143824]
328,"[1.0, 0.0]",[0.01179831567236355]
329,"[1.0, 0.0]",[-0.0024932140792995753]
330,"[1.0, -0.023592453103190848]",[0.003966687351973151]
331,"[1.0, -0.3064376516417877]",[0.0030109192933266177]
332,"[1.0, 0.0]",[0.0007736320854008672]
333,"[1.0, 0.0]",[-0.001514203962977458]
334,"[1.0, 0.0]",[-0.0008268419062901588]
335,"[1.0, 0.0]",[0.00030076598895557947]
336,"[1.0, 0.0]",[-0.00043779086176199897]
337,"[1.0, 0.0]",[-0.0009049166038944108]
338,"[1.0, 0.0]",[-0.0005563611737584107]
339,"[1.0, 0.0]",[-2.5417370570926284e-05]
340,"[1.0, -0.010410790236267802]",[-0.0005890593270998993]
341,"[1.0, -0.10973665433833879]",[-0.0004082498459830854]
342,"[1.0, 0.0]",[-0.0001773989646765195]
343,"[1.0, 0.0]",[0.00025623726003830803]
344,"[1.0, 0.0]",[-0.0010308089563806824]
345,"[1.0, 0.0]",[0.0005417009678193053]
346,"[1.0, 0.0]",[-0.0010220446379220378]
347,"[1.0, 0.0]",[0.0006105080003554515]
348,"[1.0, 0.0]",[0.0004512831104385497]
349,"[1.0, 0.0]",[0.0010108806351717561]
350,"[1.336083240157712, 0.0]",[-0.0005969187025903725]
351,"[1.7943224109305551, 0.0]",[-0.00021116093311491992]
352,"[2.233826727411924, 0.0]",[0.00015674003104662663]
353,"[2.683610187060906, 0.0]",[-0.00022921401155822794]
354,"[3.141649568519151, 0.0]",[-7.99435924590025e-05]
355,"[3.5896029809894974, 0.0]",[-0.0063229568258035525]
356,"[4.009065174831407, 0.0]",[0.003834270811929037]
357,"[4.073935772964899, 0.0]",[0.0005351783536353938]
358,"[4.073935772964899, 0.0]",[-0.0007170511242574106]
359,"[4.073935772964899, 0.0]",[0.0008570043062604396]
360,"[4.073935772964899, 0.0]",[0.003164869770687319]
361,"[4.073935772964899, 0.0]",[-0.0005689403166122888]
362,"[4.073935772964899, 0.0]",[0.0007401019947354463]
363,"[4.073935772964899, 0.0]",[0.0019013555020399864]
364,"[4.073935772964899, 0.0]",[0.0014595436512570303]
365,"[4.073935772964899, 0.0]",[0.0006691250826703887]
366,"[4.073935772964899, 0.0]",[-0.00034360264136417903]
367,"[4.073935772964899, 0.0]",[0.0019392396250804645]
368,"[4.073935772964899, 0.0]",[0.0001942895077646058]
369,"[4.073935772964899, 0.0]",[0.0011348517059905708]
370,"[4.073935772964899, 0.0]",[-0.0008510380536035278]
371,"[4.073935772964899, 0.0]",[0.1813467395935666]
372,"[4.073935772964899, 0.0]",[-0.004031281988210428]
373,"[4.073935772964899, 0.0]",[0.0357699718150103]
374,"[4.073935772964899, 0.0]",[0.07900604847666048]
375,"[4.073935772964899, 0.0]",[0.36901767274960584]
376,"[4.073935772964899, 0.0]",[0.5302230098759764]
377,"[4.073935772964899, 0.0]",[0.6772134912786669]
378,"[4.073935772964899, 0.0]",[0.8426322539134357]
379,"[4.073935772964899, 0.0]",[0.9386701239207945]
380,"[4.073935772964899, 0.0]",[0.9731062615461621]
381,"[4.073935772964899, 0.0]",[1.085069667195857]
382,"[4.073935772964899, 0.0]",[1.1024528187166172]
383,"[4.073935772964899, 0.0]",[1.2222295428444543]
384,"[4.073935772964899, 0.0]",[1.2783588292585906]
385,"[4.073935772964899, 0.0]",[1.434777062945488]
386,"[4.073935772964899, 0.0]",[1.3572569336858846]
387,"[4.073935772964899, 0.0]",[1.3078484679680422]
388,"[4.073935772964899, 0.0]",[1.102972119700874]
389,"[4.073935772964899, 0.0]",[1.0956209765714606]
390,"[4.073935772964899, 0.0]",[0.9825510540070486]
391,"[4.073935772964899, 0.0]",[1.1318169383919623]
392,"[4.073935772964899, 0.0]",[1.1449136199669814]
393,"[4.073935772964899, 0.0]",[1.306297493199836]
394,"[4.073935772964899, 0.0]",[1.4407110405464376]
395,"[4.073935772964899, -0.09298046887903633]",[1.5823693592365313]
396,"[4.073935772964899, -0.4074060432985618]",[1.7245074567995522]
397,"[4.073935772964899, -0.22228371561751342]",[1.813205781073684]
398,"[4.073935772964899, 0.0]",[1.867331987532416]
399,"[4.073935772964899, 0.0]",[2.007573979036356]
400,"[4.073935772964899, 0.0]",[2.068429745320871]
401,"[4.073935772964899, 0.0]",[2.0653768434143656]
402,"[4.073935772964899, 0.0]",[1.9383169950693133]
403,"[4.073935772964899, 0.0]",[1.8944643541582726]
404,"[4.073935772964899, 0.0]",[1.3991197604479662]
405,"[4.073935772964899, 0.0]",[0.8521639878298356]
406,"[4.073935772964899, 0.0]",[0.43354814335175096]
407,"[4.073935772964899, -0.5383937918017081]",[0.035015971195076157]
408,"[4.073935772964899, -2.438030296794451]",[-0.2470959584341636]
409,"[4.073935772964899, -1.1019775768135496]",[-0.151406245362359]
410,"[4.073935772964899, 0.0]",[0.046061705612657156]
411,"[4.073935772964899, 0.0]",[0.8164975490076624]
412,"[4.073935772964899, 0.0]",[1.3700881088319061]
413,"[4.073935772964899, 0.0]",[1.583649543733007]
414,"[4.073935772964899, 0.0]",[1.6423184983775]
415,"[4.073935772964899, 0.0]",[1.6302144537676906]
416,"[4.073935772964899, 0.0]",[1.5143189060967412]
417,"[4.073935772964899, 0.6178442322506165]",[1.598478214517072]
418,"[4.073935772964899, 1.4156064910875208]",[1.4323913996476223]
419,"[4.073935772964899, 0.0]",[1.380089703836477]
420,"[4.073935772964899, 0.0]",[1.39473135477346]
421,"[4.073935772964899, 0.0]",[1.0611306204380884]
422,"[4.073935772964899, 0.0]",[0.35545736791152094]
423,"[4.073935772964899, 0.0]",[-0.9058619634046527]
424,"[4.073935772964899, 0.0]",[-1.751486109625748]
425,"[4.073935772964899, 0.0]",[-1.7636640964156403]
426,"[4.073935772964899, 0.0]",[-1.681950269790304]
427,"[4.073935772964899, 0.0]",[-1.6597812510183638]
428,"[4.073935772964899, 0.0]",[-1.591443357173122]
429,"[4.073935772964899, 0.0]",[-1.492716438341521]
430,"[4.073935772964899, 0.0]",[-1.340711159181578]
431,"[4.073935772964899, 0.0]",[-1.309875271083123]
432,"[4.073935772964899, 0.0]",[-1.2802407467987247]
433,"[4.073935772964899, 0.0]",[-1.2730869893070451]
434,"[4.073935772964899, 0.0]",[-1.2831226088087484]
435,"[4.0259145957890485, 0.0]",[-1.344465996563039]
436,"[3.655499510178977, 0.0]",[-1.3951483865980148]
437,"[3.2056959464771917, 0.0]",[-1.4212010077488362]
438,"[2.756512493812264, 0.0]",[-1.3213361810598956]
439,"[2.305236753221585, 0.0]",[-1.3184078089942106]
440,"[1.855662410758404, 0.0]",[-1.306814352277053]
441,"[1.4055344815264739, 0.0]",[-1.2533926481506208]
442,"[0.9559547006650196, 0.0]",[-1.291321859704939]
443,"[0.5056372015801058, 0.0]",[-1.3530723229350274]
444,"[0.08517807357418976, 0.0]",[-1.4749129187796874]
445,"[0.0, 0.0]",[-1.7721848818793329]
446,"[0.0, 0.0]",[-1.9889343430076838]
447,"[0.0, 0.0]",[-2.098561524994366]
448,"[0.0, 0.0]",[-2.1288350474283644]
449,"[0.0, 0.0]",[-2.15610560828585]
450,"[0.0, 0.0]",[-2.205131791484666]
451,"[0.0, 0.0]",[-2.0990505950478546]
452,"[0.0, 0.0]",[-2.0016167419207003]
453,"[0.0, 0.0]",[-1.8881901095532792]
454,"[0.0, 0.0]",[-1.8322139784633595]
455,"[0.0, 0.0]",[-1.6944276613697307]
456,"[0.03828306781665972, 0.0]",[-1.6222809214235712]
457,"[0.4711098770855412, 0.0]",[-1.3032566293924064]
458,"[0.7761805413675499, 0.0]",[-0.7235395482595404]
459,"[0.9879985426332987, 0.0]",[-0.8134843147768428]
460,"[1.4370470122376702, 0.0]",[-0.9802588934589195]
461,"[1.8843650461802777, 0.0]",[-1.0464939929384554]
462,"[2.3366937092002353, 0.0]",[-1.2979382264698127]
463,"[2.7886050980171255, 0.0]",[-1.4340979093220902]
464,"[3.2384359895903274, 0.0]",[-1.5496225293473966]
465,"[3.6880817042567746, 0.0]",[-1.6440845697173931]
