,joystick,executed
398,"[1.0, -0.7880923494476428]",[-0.1588775599515927]
399,"[1.0, -0.2851658355025961]",[0.39523660513302256]
400,"[1.0, 0.41657539492352386]",[0.8160277926196033]
401,"[1.0, 0.7880923494476428]",[0.848217931562963]
402,"[1.0, 0.7880923494476428]",[0.869024879549003]
403,"[1.0, 0.7880923494476428]",[0.9166187211197222]
404,"[1.0, 0.7880923494476428]",[0.8948627140010191]
405,"[1.0, 0.7880923494476428]",[0.9024765588854573]
406,"[1.0, 0.7880923494476428]",[0.8448343579293892]
407,"[1.0, 0.5351472263376075]",[0.3470980763826592]
408,"[1.0, -0.25987276787794067]",[-0.25352332456939697]
409,"[1.0, -0.7880923494476428]",[-0.7145734478166762]
410,"[1.0, -0.7880923494476428]",[-0.7661939705971238]
411,"[1.0, -0.7880923494476428]",[-0.8015809811481867]
412,"[1.0, -0.7880923494476428]",[-0.8846516903283225]
413,"[1.0, -0.7880923494476428]",[-0.9850496047297079]
414,"[1.2125642558278775, -0.9556126132316245]",[-1.1464097113469014]
415,"[1.597715520614492, -1.2591473783900384]",[-1.2254438426244407]
416,"[2.004177756956183, -1.3636650824756162]",[-0.8676968692923112]
417,"[2.2839479815147574, -1.013204052167988]",[-0.010821180674760122]
418,"[2.7002108055913894, 0.24552183634756033]",[0.39771304348954906]
419,"[2.1971124353202476, 0.7182762344420912]",[0.3160950535540468]
420,"[1.770556572839927, 0.29291504919056965]",[-0.37797939940139913]
421,"[1.3871509394634147, -0.7268937701826719]",[-1.096445987837957]
422,"[1.0, -0.7880923494476428]",[-1.2544440871649032]
