,joystick,executed
31714,"[1.0, -0.7880923494476428]",[-0.843406346745959]
31715,"[1.0, -0.7880923494476428]",[-0.8183089440596434]
31716,"[1.0, -0.7880923494476428]",[-0.8334926924519002]
31717,"[1.0, -0.7880923494476428]",[-0.8365930419392947]
31718,"[1.0, -0.7880923494476428]",[-0.8085884353752939]
31719,"[1.0, -0.7880923494476428]",[-0.8243744508393319]
31720,"[1.0, -0.7880923494476428]",[-0.8248016598938871]
31721,"[1.0, -0.7880923494476428]",[-0.8189945334816956]
31722,"[1.0, -0.7880923494476428]",[-0.8321275573404564]
31723,"[1.0, -0.7880923494476428]",[-0.828697504386259]
31724,"[1.0, -0.7880923494476428]",[-0.8151396807264558]
31725,"[1.0, -0.7880923494476428]",[-0.8186063951176725]
31726,"[1.0, -0.7880923494476428]",[-0.8309935726983988]
31727,"[1.0, -0.7880923494476428]",[-0.8364866822469917]
31728,"[1.0, -0.7880923494476428]",[-0.8101509347535523]
31729,"[1.0, -0.7880923494476428]",[-0.8129399425314994]
31730,"[1.0, -0.7880923494476428]",[-0.8357270495441278]
31731,"[1.0, -0.7880923494476428]",[-0.8290807468947076]
31732,"[1.0, -0.7880923494476428]",[-0.8403603394623822]
31733,"[1.0, -0.7880923494476428]",[-0.8141206725097885]
31734,"[1.0, -0.7880923494476428]",[-0.8980558849231796]
31735,"[1.0, -0.7880923494476428]",[-1.013350503798142]
31736,"[1.0736503603189582, -0.846135634949076]",[-1.1288371073096606]
31737,"[1.5187570884915025, -1.1969208421095296]",[-1.281672682685988]
31738,"[1.9790305113882072, -1.5596588053485023]",[-1.4054903989575231]
31739,"[2.4291132818361763, -1.914365593356746]",[-1.5015059141659943]
31740,"[2.877226640159144, -2.2675203027363677]",[-1.658106802368135]
31741,"[3.3087876537323515, -2.6076302358532826]",[-1.7570639652448776]
31742,"[3.7558890770867537, -2.9599874470260383]",[-1.9027283494590124]
31743,"[4.052047979005443, -3.1933880118489726]",[-1.952308275912868]
31744,"[4.073935772964899, -3.210637614814706]",[-1.9670518684085931]
31745,"[4.073935772964899, -3.210637614814706]",[-1.900979950698966]
31746,"[4.073935772964899, -3.210637614814706]",[-1.7244339276531302]
31747,"[4.073935772964899, -3.210637614814706]",[-1.4833032772149657]
31748,"[4.073935772964899, -3.210637614814706]",[-1.3558937075235988]
31749,"[4.073935772964899, -3.210637614814706]",[-1.237990789909426]
31750,"[4.073935772964899, -3.210637614814706]",[-0.7233777151035865]
31751,"[4.073935772964899, -0.9588791397558389]",[0.3303909090934408]
31752,"[4.073935772964899, 2.2944981400484576]",[1.5231530884987527]
31753,"[4.073935772964899, 3.210637614814706]",[1.7534826973235562]
31754,"[4.073935772964899, 3.210637614814706]",[1.724046161988526]
31755,"[4.073935772964899, 3.210637614814706]",[1.673480978644761]
31756,"[4.073935772964899, 3.210637614814706]",[1.5401271271849177]
31757,"[4.073935772964899, 3.210637614814706]",[1.4315930012541593]
31758,"[4.073935772964899, 3.210637614814706]",[1.391753863559771]
31759,"[4.073935772964899, 3.210637614814706]",[1.1699724072626818]
31760,"[4.073935772964899, 2.691866225495292]",[0.36137313537739046]
31761,"[4.073935772964899, -1.4184233535194286]",[-1.1913262405199923]
31762,"[4.073935772964899, -3.210637614814706]",[-1.8351996489582514]
31763,"[4.073935772964899, -3.210637614814706]",[-1.7939398516363996]
31764,"[4.073935772964899, -3.210637614814706]",[-1.7787461752741476]
