,joystick,executed
6535,"[-0.5703750784923332, -0.44950823567540654]",[0.771090603949409]
6536,"[-1.0017448754733476, -0.7894674724589268]",[0.5032729799705624]
6537,"[-1.257066469707476, -0.9906844675236188]",[0.3558330323310469]
6538,"[-1.9362286905946078, -1.5259270178386375]",[0.22968084677959127]
6539,"[-2.3736408605011046, -1.8706482024972402]",[0.032918801969935435]
6540,"[-2.803878167017286, -2.2097149322096032]",[-0.3264732204525625]
6541,"[-3.282932291389628, -2.5872538225987856]",[-0.6918585283151981]
6542,"[-3.711685031351378, -2.9251505767673547]",[-1.1398450400836464]
6543,"[-4.068098403037386, -3.206037228233937]",[-1.4493029352801712]
6544,"[-4.141150112023898, -3.263608721200283]",[-1.754329851161407]
6545,"[-4.141150112023898, -3.263608721200283]",[-1.8657913438200877]
6546,"[-4.141150112023898, -3.263608721200283]",[-1.9155825689897106]
6547,"[-4.141150112023898, -3.263608721200283]",[-2.03199684393266]
6548,"[-4.141150112023898, -3.263608721200283]",[-2.2484530740842397]
6549,"[-4.141150112023898, -3.263608721200283]",[-2.3298487368073904]
6550,"[-4.141150112023898, -3.263608721200283]",[-2.3592186004122593]
6551,"[-4.141150112023898, -3.263608721200283]",[-2.3684567385129482]
6552,"[-4.141150112023898, -3.263608721200283]",[-2.1967073467276177]
6553,"[-4.141150112023898, -3.263608721200283]",[-1.9395305087398882]
6554,"[-4.141150112023898, -2.2074110858000333]",[-1.5255619300453156]
6555,"[-3.9700835007015716, -1.262352013900086]",[-1.4096261789293751]
6556,"[-3.520139100609652, -1.1524450100971344]",[-1.3340809475414885]
6557,"[-3.1193079165115263, 0.0]",[-1.1926292742343927]
6558,"[-2.6103632969246533, 0.0]",[-1.1301322812437093]
6559,"[-2.160596450143101, 0.0]",[-1.140905320133546]
6560,"[-1.7103032344530544, 0.0]",[-1.0830402059220643]
6561,"[-1.2603204540242054, 0.0]",[-1.0090315848488327]
6562,"[-0.8108885529278862, 0.0]",[-0.7391219040135164]
6563,"[-0.43517059683835724, 0.03406103776729939]",[-0.43871927555398316]
6564,"[-0.22508985634985956, 0.14443638733082065]",[-0.19775201298448883]
6565,"[0.14548039378524236, -0.11465198533677991]",[-0.02618518181248953]
6566,"[0.6106883646966039, -0.48127882811408546]",[0.27723265837277444]
6567,"[1.0028897282088995, -0.7903697221410595]",[0.076346338823614]
6568,"[1.5325092802394125, -1.2077588392141947]",[-0.03334881057587519]
6569,"[1.9579068745453414, -1.5430114287601293]",[-0.35836951511372184]
6570,"[2.4326000344056427, -1.9171134763811597]",[-0.6735021126690621]
6571,"[2.876409425258801, -2.2668762619255522]",[-0.931473416328097]
6572,"[3.303635357787361, -2.6035697508369458]",[-1.2220837614655502]
6573,"[3.774756591131303, -2.9748567904976437]",[-1.427129046876946]
6574,"[4.073935772964899, -3.210637614814706]",[-1.7206281283930627]
6575,"[4.073935772964899, -3.210637614814706]",[-1.9416268328786033]
6576,"[4.073935772964899, -3.210637614814706]",[-2.084167420704138]
6577,"[4.073935772964899, -3.210637614814706]",[-2.227005222593196]
6578,"[4.073935772964899, -3.210637614814706]",[-2.3082768437316488]
6579,"[4.073935772964899, -3.210637614814706]",[-2.3476433195444346]
6580,"[4.073935772964899, -3.210637614814706]",[-2.290215894831081]
6581,"[4.073935772964899, -3.210637614814706]",[-2.133737282081696]
6582,"[4.073935772964899, -3.210637614814706]",[-1.9883516160561558]
6583,"[4.073935772964899, -3.210637614814706]",[-1.9274231576137737]
6584,"[4.073935772964899, -3.000436010553586]",[-1.7466431665962228]
6585,"[4.073935772964899, 0.8990112576119467]",[-1.3049909764572736]
6586,"[4.073935772964899, 3.210637614814706]",[-0.27579213849690376]
6587,"[4.073935772964899, 3.210637614814706]",[1.507330758644163]
6588,"[4.073935772964899, 3.210637614814706]",[2.3772638818381413]
6589,"[4.073935772964899, 3.210637614814706]",[2.2155033698654187]
6590,"[4.073935772964899, 3.210637614814706]",[1.9225486715659965]
6591,"[4.073935772964899, 3.210637614814706]",[1.6690324311605325]
6592,"[4.073935772964899, 3.210637614814706]",[1.4610205652362862]
6593,"[4.073935772964899, 3.210637614814706]",[1.4633607955687227]
6594,"[4.073935772964899, 3.210637614814706]",[1.4075742863925864]
6595,"[4.073935772964899, 3.210637614814706]",[0.4964072315450196]
6596,"[4.073935772964899, -0.22427371805413668]",[-0.8689251334196335]
6597,"[4.073935772964899, -3.210637614814706]",[-1.8210363875724112]
