,joystick,executed
360,"[4.073935772964899, 0.0]",[0.016814279805027508]
361,"[4.073935772964899, 0.0]",[0.041530573401509556]
362,"[4.073935772964899, 0.0]",[0.061710440179665316]
363,"[4.073935772964899, 0.0]",[0.07997045445511401]
364,"[4.073935772964899, 0.0]",[0.04456122352444454]
365,"[4.073935772964899, 0.0]",[0.5021603093099419]
366,"[4.073935772964899, 1.0603515215434]",[1.2708503152816286]
367,"[4.073935772964899, 2.5803312569119514]",[1.5121792103505018]
368,"[4.073935772964899, 3.210637614814706]",[1.5982304434131143]
369,"[4.073935772964899, 3.210637614814706]",[1.6860047213728793]
370,"[4.073935772964899, 3.210637614814706]",[1.6548888138348938]
371,"[3.810978589245297, 3.0034030700929897]",[1.8478675698547355]
372,"[3.3722009824861017, 2.6576057950971212]",[2.009637320541168]
373,"[2.894562719148578, 2.28118273395736]",[2.0463939240238997]
374,"[2.449381447469565, 1.9303387796297578]",[1.9858604576875831]
375,"[2.0018412178225806, 1.5776357485749282]",[2.0861921494827143]
376,"[1.6746178593038268, 1.319753523165735]",[2.0432554598149455]
377,"[1.643592873837496, 1.2953029694779954]",[2.0103858441142366]
378,"[1.236870397600032, 0.9747680976068492]",[1.9584634177399345]
379,"[1.0375575431172546, 0.8176911618424012]",[1.8913820389380598]
380,"[1.254772205059875, 0.9888763751072364]",[1.819013253442432]
381,"[1.340373009443283, 1.0563377141483645]",[1.789553771100748]
382,"[1.340373009443283, 1.0563377141483645]",[1.7613508532021003]
383,"[1.2942527985986867, 1.0199907288268257]",[1.6440306303312022]
384,"[1.2887966632843018, 1.015690790328008]",[1.319842182979523]
385,"[1.4745192191919003, 1.1620573157586487]",[1.2694803527019414]
386,"[1.9123769666477017, 1.5071296566749437]",[1.2969862121165792]
387,"[2.3813657706776827, 1.8767361451075717]",[1.4667815416105694]
388,"[2.169851186036689, 1.7100431191554084]",[1.4165761155913663]
389,"[1.6141173315284034, 1.2720735200883793]",[0.48591840666471964]
390,"[1.2185899844742707, 0.09284208018477891]",[0.6254351028342633]
391,"[0.8402740694261693, -0.025374856442917162]",[0.800907350650168]
392,"[0.7835322022438049, 0.0]",[0.17560876720015858]
393,"[0.7748349290859059, 0.0]",[0.02151940120792246]
394,"[0.7835322022438049, 0.0]",[0.060439082669167726]
395,"[0.7835322022438049, 0.0]",[0.32343364771654637]
396,"[0.7835322022438049, 0.0]",[0.26090301247115355]
397,"[0.7835322022438049, 0.0]",[-0.0005987629671408701]
398,"[0.7737969543497142, 0.0]",[-0.16710952976179055]
399,"[0.7835322022438049, -0.04853428990835601]",[-0.22530801289620084]
400,"[0.7835322022438049, -0.4237095159804405]",[-0.15443780919805433]
401,"[0.7736056502991471, -0.3333361270638313]",[-0.06250448740471622]
402,"[0.7752924302928056, 0.0]",[0.23023938311648107]
403,"[0.7835322022438049, 0.22749239371232674]",[0.5834417734096464]
404,"[0.7743237117428262, 0.6102385932204233]",[0.5654072768694841]
405,"[0.7814150618483644, 0.6158272319858527]",[0.8599768582131335]
406,"[0.7835322022438049, 0.6174957341342059]",[0.6776103978326645]
407,"[0.7835322022438049, 0.6174957341342059]",[0.7281504284736386]
408,"[0.7835322022438049, 0.6174957341342059]",[0.7242903863849446]
409,"[0.7835322022438049, 0.6174957341342059]",[0.7028677115932023]
410,"[0.7835322022438049, 0.6174957341342059]",[0.7194406418135734]
411,"[0.7835322022438049, 0.6174957341342059]",[0.7131792254437677]
412,"[0.7835322022438049, 0.6174957341342059]",[0.7090414132829945]
413,"[0.7835322022438049, 0.6174957341342059]",[0.7131748589966229]
414,"[0.7835322022438049, 0.6174957341342059]",[0.7191377032815709]
415,"[0.7835322022438049, 0.6174957341342059]",[0.7065175528615886]
416,"[0.7835322022438049, 0.6174957341342059]",[0.727901883517641]
417,"[0.7835322022438049, 0.6174957341342059]",[0.7090686276433307]
418,"[0.7835322022438049, 0.6174957341342059]",[0.7343151172652623]
419,"[0.7835322022438049, 0.6174957341342059]",[0.7456855402813112]
420,"[0.7835322022438049, 0.6174957341342059]",[0.8019541132422996]
421,"[0.7835322022438049, 0.6174957341342059]",[0.9398754250705713]
422,"[0.8381662913235037, 0.6605524417569575]",[1.070441432804191]
423,"[1.3420030862555286, 1.0576223652131072]",[1.1771316932426403]
424,"[1.8235553360127073, 1.4371300091060402]",[1.403158132822709]
425,"[2.2695218241859845, 1.7885927865454323]",[1.5569633661598024]
426,"[2.714889541101015, 2.1395836769371317]",[1.5165419930036241]
427,"[3.1720259733055585, 2.4998494018113235]",[0.989932977846607]
428,"[3.5217767023961213, -0.4839797759696104]",[0.5553965090454188]
429,"[3.9140408275402563, 0.0]",[0.38141179468983755]
430,"[3.9176610112190247, 0.0]",[0.26420663186956]
431,"[3.9176610112190247, 0.0]",[0.1427328254072922]
432,"[3.9176610112190247, 0.0]",[0.08725812255913956]
433,"[3.9176610112190247, 0.0]",[0.10953409036399206]
434,"[3.9176610112190247, 0.0]",[0.08787066516837215]
435,"[3.9176610112190247, 0.0]",[0.08778083007490334]
436,"[3.9176610112190247, 0.0]",[0.11030943649074579]
437,"[3.9176610112190247, 0.0]",[0.06704921856885857]
438,"[3.9176610112190247, 0.0]",[0.07656963111010598]
439,"[3.9176610112190247, 0.0]",[0.1397618079399741]
440,"[3.9176610112190247, 0.0]",[0.1203438796265679]
441,"[3.9176610112190247, 0.0]",[0.14383985416925216]
442,"[3.966154331588777, 0.33266841581221385]",[0.7904905162740679]
443,"[4.073935772964899, 1.6395094380959196]",[1.431250953920976]
444,"[4.073935772964899, 3.210637614814706]",[1.606734342346123]
445,"[4.073935772964899, 3.210637614814706]",[1.580752514747958]
446,"[4.073935772964899, 3.210637614814706]",[1.7537552470063666]
447,"[3.578052278777416, 2.8198356268281852]",[2.0454836633283318]
448,"[3.129487221939241, 2.4663249373044733]",[2.10754768407152]
449,"[2.729586065715922, 2.151165895549609]",[2.1283449668184726]
450,"[2.2703440578272627, 1.7892407825875822]",[2.091111229607787]
451,"[1.7846626486358297, 1.406478979734864]",[2.1529925361734805]
452,"[1.339538999524723, 1.0556804373121838]",[2.1467479474537488]
453,"[0.9006928077698673, 0.7098291110059487]",[2.0657946208349363]
454,"[0.6186101958155632, 0.48752196261255354]",[2.0017910523681275]
455,"[0.6186101958155632, 0.48752196261255354]",[1.9099823315323015]
456,"[0.6571356546572592, 0.5178835819846542]",[1.81396542159582]
457,"[0.9390085624612542, 0.7400254641415434]",[1.7007629572524352]
458,"[1.2362728998194745, 0.9742972141771801]",[1.655902456100016]
459,"[1.0137141236250045, 0.798900345355888]",[1.5216404751610237]
460,"[1.0, 0.7880923494476428]",[1.161980960395981]
461,"[1.0, 0.7880923494476428]",[0.7799868807456531]
462,"[1.0, 0.7880923494476428]",[0.81626943726458]
463,"[1.0, 0.7880923494476428]",[0.8113856266610763]
464,"[1.0, 0.7880923494476428]",[0.7939650542427336]
465,"[1.0, 0.7880923494476428]",[0.7926054297915242]
466,"[1.0, 0.7880923494476428]",[0.8179336951306336]
467,"[1.0, 0.7880923494476428]",[0.8155681328455261]
468,"[1.0, 0.7880923494476428]",[0.8435656503696988]
