,joystick,executed
279,"[1.0, -0.7880923494476428]",[1.168684207535627]
280,"[1.0, -0.7880923494476428]",[1.20553178609444]
281,"[1.0, -0.7880923494476428]",[1.1838458053864287]
282,"[1.0, -0.7880923494476428]",[1.2009562840311707]
283,"[1.0, -0.7880923494476428]",[1.123585928003119]
284,"[1.0, -0.7880923494476428]",[0.6226593775464841]
285,"[1.0, -0.7880923494476428]",[0.22402892700523286]
286,"[1.0, -0.7880923494476428]",[-0.287944810395527]
287,"[1.0, -0.7880923494476428]",[-0.49160982670230163]
288,"[1.0, -0.7880923494476428]",[-0.525405306150456]
289,"[1.0, -0.7880923494476428]",[-0.545713190252419]
290,"[1.0, -0.7880923494476428]",[-0.5543542715534898]
291,"[1.0, -0.7880923494476428]",[-0.5534602369326483]
292,"[1.0, -0.7880923494476428]",[-0.5478252275332166]
293,"[1.0, -0.7880923494476428]",[-0.548842266360608]
294,"[1.0, -0.7880923494476428]",[-0.5610131991115662]
295,"[1.0, -0.7880923494476428]",[-0.5576722389617822]
296,"[1.0, -0.7880923494476428]",[-0.5622420924126807]
297,"[1.0, -0.7880923494476428]",[-0.5624821810294603]
298,"[1.0, -0.7880923494476428]",[-0.5535175476957576]
299,"[1.0, -0.7880923494476428]",[-0.5343386208527131]
300,"[1.0, -0.7880923494476428]",[-0.5519038980587779]
301,"[1.0, -0.7880923494476428]",[-0.5459729234708658]
302,"[1.0, -0.7880923494476428]",[-0.5664109340744583]
303,"[1.0, -0.7880923494476428]",[-0.5611443585157043]
304,"[1.0, -0.7880923494476428]",[-0.5666640953098236]
305,"[1.0, -0.7880923494476428]",[-0.5682196886892392]
306,"[1.0, -0.7880923494476428]",[-0.537197897142667]
307,"[1.0, -0.7880923494476428]",[-0.5500927836243092]
308,"[1.0, -0.7880923494476428]",[-0.580658069125105]
309,"[1.0, -0.7880923494476428]",[-0.5726905116200582]
310,"[1.0, -0.7880923494476428]",[-0.5540568289215517]
311,"[1.0, -0.7880923494476428]",[-0.5606369485896959]
312,"[1.0, -0.7880923494476428]",[-0.5528438220605969]
313,"[1.0, -0.7880923494476428]",[-0.5608793010096186]
314,"[1.0, -0.7880923494476428]",[-0.5607744512518782]
315,"[1.0, -0.7880923494476428]",[-0.5521427798596787]
316,"[1.0, -0.7880923494476428]",[-0.5618905294409969]
317,"[1.0, -0.7880923494476428]",[-0.5697060287936372]
318,"[1.0, -0.7880923494476428]",[-0.5540044864909347]
319,"[1.0, -0.7880923494476428]",[-0.5558970774168535]
320,"[1.0, -0.7880923494476428]",[-0.5534590905199316]
321,"[1.0, -0.7880923494476428]",[-0.5620406371444409]
322,"[1.0, -0.7880923494476428]",[-0.5711511745277135]
323,"[1.0, -0.7880923494476428]",[-0.5416756422742336]
324,"[1.0, -0.7880923494476428]",[-0.5700432907928646]
325,"[1.0, -0.7880923494476428]",[-0.5716711022466497]
326,"[1.0, -0.7880923494476428]",[-0.5552404588291249]
327,"[1.0, -0.7880923494476428]",[-0.5442843492335512]
328,"[1.0, -0.7880923494476428]",[-0.5739725057652703]
329,"[1.0, -0.7880923494476428]",[-0.5576426801670119]
330,"[1.0, -0.7880923494476428]",[-0.5645869560816122]
331,"[1.0, -0.7880923494476428]",[-0.5678236026906802]
332,"[1.0, -0.7880923494476428]",[-0.5549587721428871]
333,"[1.0, -0.7880923494476428]",[-0.5386471632220295]
334,"[1.0, -0.7880923494476428]",[-0.5620018108643438]
335,"[1.0, -0.7729900942653296]",[-0.5556321131037394]
336,"[1.0, 0.27728921863492423]",[-0.5769545781396263]
337,"[1.0, 0.7880923494476428]",[-0.5737676598229103]
338,"[1.0, 0.7880923494476428]",[-0.5522988516531047]
339,"[1.0, 0.7880923494476428]",[-0.548111435807086]
340,"[1.0, 0.7880923494476428]",[-0.5560280866248283]
341,"[1.0, 0.7880923494476428]",[-0.5495803037860698]
342,"[1.0, 0.7880923494476428]",[-0.5549696361975577]
343,"[1.0, 0.7880923494476428]",[-0.5694628572238065]
344,"[1.0, 0.5944177648020819]",[-0.5677614985428262]
345,"[1.0, 0.0]",[-0.5532196317258065]
346,"[1.0, -0.3272185680455417]",[-0.5518212478928206]
347,"[1.0, -0.7880923494476428]",[-0.573477805813609]
348,"[1.0, -0.7880923494476428]",[-0.5757584341841469]
349,"[1.0, -0.7880923494476428]",[-0.5655250877890036]
350,"[1.0, -0.7880923494476428]",[-0.5697362146906692]
351,"[1.0, -0.7880923494476428]",[-0.5600610024056668]
352,"[1.0, -0.7880923494476428]",[-0.5614441184297121]
353,"[1.0, -0.7880923494476428]",[-0.5794089957867655]
354,"[1.0, -0.7880923494476428]",[-0.5735529600371693]
355,"[1.0, -0.7880923494476428]",[-0.5664492517446468]
356,"[1.0, -0.7880923494476428]",[-0.5736048894439802]
357,"[1.0, -0.7880923494476428]",[-0.5593533390095902]
358,"[1.0, -0.7880923494476428]",[-0.5579138251167155]
359,"[1.0, -0.7880923494476428]",[-0.5684833812793239]
360,"[1.0, -0.7880923494476428]",[-0.571945494160399]
361,"[1.0, -0.7880923494476428]",[-0.5507402689366431]
362,"[1.0, -0.7880923494476428]",[-0.5713918313210676]
363,"[1.0, -0.7880923494476428]",[-0.569914502380854]
364,"[1.0, -0.7880923494476428]",[-0.5658501372944288]
365,"[1.0, -0.7880923494476428]",[-0.557852062982399]
366,"[1.0, -0.7880923494476428]",[-0.5616124612563687]
367,"[1.0, -0.7880923494476428]",[-0.5484104438219313]
368,"[1.0, -0.7880923494476428]",[-0.5557193501271632]
369,"[1.0, -0.7880923494476428]",[-0.5635302018611562]
370,"[1.0, -0.7880923494476428]",[-0.5696758252948133]
371,"[1.0, -0.7880923494476428]",[-0.5659749107458844]
372,"[1.0, -0.7880923494476428]",[-0.5645120466086871]
373,"[1.0, -0.7880923494476428]",[-0.5091673914391774]
374,"[1.0, -0.7880923494476428]",[0.07645457777605716]
375,"[1.0, -0.7880923494476428]",[0.635313058809843]
376,"[1.0, -0.7880923494476428]",[1.0500879496785218]
377,"[1.0, -0.7880923494476428]",[1.15245725616459]
378,"[1.0, -0.7880923494476428]",[1.1720222600052657]
379,"[1.0, -0.7880923494476428]",[1.1728530183108907]
380,"[1.0, -0.7880923494476428]",[1.1897098507559694]
381,"[1.0, -0.7880923494476428]",[1.141809069836188]
382,"[1.0, -0.7880923494476428]",[0.6399850630010683]
383,"[1.0, -0.7880923494476428]",[0.3653925228242387]
384,"[1.0, -0.7880923494476428]",[0.3187179319781695]
385,"[1.0, -0.7880923494476428]",[-0.23144770894326694]
386,"[1.0, -0.7880923494476428]",[-0.4975467784040795]
387,"[1.0, -0.7880923494476428]",[-0.5254362328869912]
388,"[1.0, -0.7880923494476428]",[-0.5239218757018854]
389,"[1.0, -0.7880923494476428]",[-0.5449585697705817]
390,"[1.0, -0.7880923494476428]",[-0.5473258704258898]
391,"[1.0, -0.7880923494476428]",[-0.5448192873265985]
392,"[1.0, -0.7880923494476428]",[-0.5431002824966454]
393,"[1.0, -0.7880923494476428]",[-0.5599001906988551]
394,"[1.0, -0.7880923494476428]",[-0.5509952754411317]
