,joystick,executed
118,"[1.0, 0.0]",[-0.09622704655598348]
119,"[1.0, 0.0]",[-0.3998881411588509]
120,"[1.0, -0.5667967026249461]",[-0.7131128659019662]
121,"[1.0, -0.7880923494476428]",[-0.4760761499917665]
122,"[1.0, -0.7181308048006709]",[-0.134103510216476]
123,"[1.0, 0.0]",[-0.08268470005289025]
124,"[1.0, 0.0]",[-0.1018253233028089]
125,"[1.0, 0.0]",[-0.0629249537021844]
126,"[1.0, 0.0]",[-0.06810419939899293]
127,"[1.0, 0.0]",[-0.0677854611403484]
128,"[1.0, 0.0]",[-0.0888231418811144]
129,"[1.0, 0.0]",[-0.04939152143732666]
130,"[1.0, 0.0]",[-0.06196374898330046]
131,"[1.0, 0.0]",[-0.04097398708629985]
132,"[1.0, 0.0]",[-0.07504153522367484]
133,"[1.0, 0.0]",[-0.03887374179152486]
134,"[1.262588138627823, 0.0]",[-0.10213138274358488]
135,"[1.8153691975262651, 0.0]",[-0.013704541541169181]
136,"[2.269463865071146, 0.0]",[0.009778005160238091]
137,"[2.7182660922524287, 0.0]",[-0.09064322454674015]
138,"[3.169081603360759, 0.0]",[0.02695399921127012]
139,"[3.618694858044626, 0.0]",[-0.40952500747304477]
140,"[3.9118998809275367, -2.2266223334381183]",[-1.0304210526083823]
141,"[4.073935772964899, -3.210637614814706]",[-1.3999110005515136]
142,"[4.073935772964899, -3.210637614814706]",[-1.6577971976612926]
143,"[4.073935772964899, -3.210637614814706]",[-1.559105703383463]
144,"[4.073935772964899, -3.210637614814706]",[-1.3568305651224501]
145,"[4.073935772964899, -3.210637614814706]",[-1.4432509032152352]
146,"[4.048932184687012, -3.190932478184165]",[-1.7001025049958918]
147,"[3.7042146572967005, -2.919263232127352]",[-1.8772264609415366]
148,"[3.238943400856073, -2.552586514508601]",[-1.9838280704853528]
149,"[2.768768326527561, -2.1820451355293238]",[-1.9996689136100927]
150,"[2.2780123901668494, -1.7952841366374326]",[-2.0086210832405977]
151,"[1.8685986314472764, -1.4726282856319342]",[-1.957569058655882]
152,"[1.3839897883697623, -1.0907117639278718]",[-1.7856498304980286]
153,"[1.0433220251642543, -0.82223410604217]",[-1.693088523991181]
154,"[1.0, -0.7880923494476428]",[-1.495723517142326]
155,"[1.0, -0.7880923494476428]",[-1.466849069397204]
156,"[1.0, -0.7880923494476428]",[-1.167676422984462]
157,"[1.0, -0.7880923494476428]",[-0.8135826377293426]
158,"[1.0, -0.7880923494476428]",[-0.7560960682954194]
159,"[1.0, -0.7880923494476428]",[-0.7893955831302633]
160,"[1.0, -0.7880923494476428]",[-0.7658993671737186]
161,"[1.0, -0.7880923494476428]",[-0.7543018489452299]
162,"[1.0, -0.7880923494476428]",[-0.7333266249717435]
163,"[1.0, -0.7880923494476428]",[-0.7560881182984918]
164,"[1.0, -0.7880923494476428]",[-0.7467581071841608]
165,"[1.0, -0.7880923494476428]",[-0.7694705383736719]
166,"[1.0, -0.7880923494476428]",[-0.7633994145491505]
167,"[1.0, -0.7880923494476428]",[-0.8215454902968721]
168,"[1.0, -0.7880923494476428]",[-0.7754247767235535]
169,"[1.0, -0.7880923494476428]",[-0.8041415822903819]
170,"[1.0, -0.7880923494476428]",[-0.7916421555761598]
171,"[1.0, -0.7880923494476428]",[-0.8038830429915071]
172,"[1.0, -0.7880923494476428]",[-0.80289541688001]
173,"[1.0, -0.7880923494476428]",[-0.8110620072677337]
174,"[1.0, -0.7880923494476428]",[-0.8111093532811269]
