,joystick,executed
300,"[1.0, 0.7880923494476428]",[2.1089208745067176]
301,"[1.0, 0.7880923494476428]",[2.1192260938919123]
302,"[1.0, 0.7578170987781941]",[2.151403924038258]
303,"[1.0, 0.5371166023701464]",[2.130292789472396]
304,"[1.0, -0.015545515594444793]",[2.050881330037663]
305,"[1.0, -0.5302262507322363]",[2.104007338970871]
306,"[1.0, -0.7880923494476428]",[2.1110003459014526]
307,"[1.0, -0.7880923494476428]",[1.9628278605044704]
308,"[1.0, -0.7880923494476428]",[1.850593139816316]
309,"[1.0, -0.7880923494476428]",[1.536270905634039]
310,"[1.0, -0.7880923494476428]",[1.0680148288948879]
311,"[1.0, -0.7880923494476428]",[0.9367558688387974]
312,"[1.0, -0.7880923494476428]",[0.8647940383863935]
313,"[1.0, -0.7880923494476428]",[0.7332549751007209]
314,"[1.0, -0.7825534381847262]",[0.7340000308708451]
315,"[1.0, -0.7458628428146666]",[0.736169917229574]
316,"[1.0, -0.7448553175357249]",[0.808298482681922]
317,"[1.0, -0.26541076217147447]",[0.852297349589072]
318,"[1.0, 0.0]",[0.8568062354342098]
319,"[1.0, 0.0]",[0.8565374406049882]
320,"[1.0, 0.1133288404711744]",[0.8710855218184765]
321,"[1.0, 0.12737398515974857]",[0.9006104648476436]
322,"[1.0, 0.5479684132329844]",[0.8764392315471402]
323,"[1.0, 0.7880923494476428]",[0.8879170300821428]
324,"[1.0, 0.04097825567676262]",[0.8767615574426222]
325,"[1.0, 0.0]",[0.863966964350487]
326,"[1.0, 0.0]",[0.8611767548578255]
327,"[1.0, 0.0]",[0.8831948701432146]
328,"[1.0, 0.0]",[0.8794466918853886]
329,"[1.0, 0.0]",[0.8851473468371122]
330,"[1.0, -0.023592453103190848]",[0.8869459061942271]
331,"[1.0, -0.3064376516417877]",[0.8567757701455608]
332,"[1.0, 0.0]",[0.8657073267971638]
333,"[1.0, 0.0]",[0.8823910414119248]
334,"[1.0, 0.0]",[0.894677280596934]
335,"[1.0, 0.0]",[0.89758850777443]
336,"[1.0, 0.0]",[0.8756271195195435]
337,"[1.0, 0.0]",[0.8801226124103284]
338,"[1.0, 0.0]",[0.716316594680159]
339,"[1.0, 0.0]",[0.17066177415820602]
340,"[1.0, -0.010410790236267802]",[0.08925953565514683]
341,"[1.0, -0.10973665433833879]",[0.04597717402650332]
342,"[1.0, 0.0]",[0.06269552866322832]
343,"[1.0, 0.0]",[0.060942245497334846]
344,"[1.0, 0.0]",[0.07713261246501366]
345,"[1.0, 0.0]",[0.04326869056357141]
346,"[1.0, 0.0]",[0.0931638180300943]
347,"[1.0, 0.0]",[0.356076545534538]
348,"[1.0, 0.0]",[0.7514089237570347]
349,"[1.0, 0.0]",[0.5247962695460424]
