,joystick,executed
355,"[1.4566021089299368, 1.1479369782369853]",[0.9623343931918039]
356,"[1.0673838047244684, 0.8411970104276703]",[0.8590282658564388]
357,"[1.0, 0.7880923494476428]",[0.8516652958980965]
358,"[1.0, 0.7880923494476428]",[0.8196607567202048]
359,"[1.0, 0.7880923494476428]",[0.8630727970877571]
360,"[1.0, 0.7880923494476428]",[1.08747284932182]
361,"[1.194591837879694, 0.9414486881455857]",[1.1370022328563723]
362,"[1.6992080611894251, 1.339132873143148]",[1.3756598609404869]
363,"[2.149473051750672, 1.6939832674285817]",[1.4973978584505256]
364,"[2.5996069681626985, 2.0487303631798044]",[1.6921030018183814]
365,"[3.049662988880779, 2.403416069930574]",[1.798741902126807]
366,"[3.479753275093134, 2.7423669340662777]",[1.9039001054953093]
367,"[3.9450804327445472, 3.1090877070015734]",[1.4938664067018463]
368,"[4.219686714368594, 2.8544283915777044]",[1.1444490222325436]
369,"[4.219686714368594, 0.4936839641259512]",[0.8118413526829036]
370,"[4.219686714368594, 0.0]",[0.3327189834751253]
371,"[4.219686714368594, 0.0]",[0.07130924335462159]
372,"[4.219686714368594, 0.0]",[0.04922398261514385]
373,"[4.219686714368594, 0.0]",[0.06963871764366815]
374,"[4.219686714368594, 0.0]",[0.06795693915569671]
375,"[4.219686714368594, 0.0]",[0.10072980690896999]
376,"[4.219686714368594, 0.0]",[0.07244467287969203]
377,"[4.219686714368594, 0.0]",[0.12661599770465157]
378,"[4.219686714368594, 0.0]",[0.7970955007153734]
379,"[4.219686714368594, 2.0726107727247243]",[1.4489890067861793]
380,"[4.219686714368594, 3.3255028166597493]",[1.5662459822277945]
381,"[4.219686714368594, 3.3255028166597493]",[1.6153005017295043]
382,"[4.219686714368594, 3.3255028166597493]",[1.7143620061071811]
383,"[4.219686714368594, 3.3255028166597493]",[2.032441542888543]
384,"[4.205391112333166, 3.3142365620648806]",[2.0307215810817207]
385,"[3.906908658537954, 3.0790048237845147]",[2.185244282980516]
386,"[3.373928418100112, 2.658967173888686]",[2.2075910532732994]
387,"[2.95566809085037, 2.3293394099056974]",[2.1720499824639816]
388,"[2.783654272556305, 2.193776635708867]",[2.1224593172231465]
389,"[2.6494165951210804, 2.0879849491145466]",[2.0478384398512257]
390,"[2.5981627106666565, 2.0475921548965417]",[1.991415893517872]
391,"[2.5362712740898132, 1.9988159872340072]",[1.90221604862007]
392,"[2.5362712740898132, 1.9988159872340072]",[1.7849924472164314]
393,"[2.4871704759307627, 1.9601200238530865]",[1.5735875150621321]
394,"[2.497376636996724, 1.968163421306401]",[1.4146792718411958]
395,"[2.4743796586990356, 1.9500396786495795]",[1.14089914210998]
396,"[2.518697553548742, 1.9849662725242578]",[0.9942050635347169]
397,"[2.5362712740898132, 1.9988159872340072]",[1.2769583250960386]
398,"[2.5811453811010656, 2.03418092765787]",[1.5385424717367562]
399,"[2.8639045559152634, 2.257021270065068]",[1.4619102829518713]
400,"[2.6110447260035374, 2.0577443726290046]",[1.264102634994663]
401,"[2.3455155784179382, 1.8484828828614397]",[1.067946459513178]
402,"[1.6789351527958485, 1.3231559491371174]",[0.9425409386738908]
403,"[1.2344245940747105, 0.9728405785602913]",[0.9444784474977101]
404,"[1.0158352918860718, 0.8005720218343264]",[0.7943275147317506]
405,"[1.0, 0.7880923494476428]",[0.7812893447170387]
406,"[1.0, 0.7880923494476428]",[0.30626896484031363]
407,"[1.0, 0.629879023986223]",[0.0986405308822947]
408,"[1.0, 0.1144784761515016]",[-0.06579370855024239]
409,"[1.0, 0.0]",[-0.17475372936133593]
410,"[1.0, -0.12308393366183853]",[-0.18677084215912299]
411,"[1.0, -0.24217660204500285]",[-0.18539672061668053]
412,"[1.0, -0.19053908423372534]",[-0.09046979521125718]
413,"[1.0, -0.0837741858099655]",[-0.05208062306298214]
414,"[1.0, -0.0023467105684975217]",[-0.05278583845352462]
415,"[1.0, 0.0]",[-0.07764184717278338]
416,"[1.0, 0.0]",[-0.07966099290730164]
417,"[0.8796573842605935, 0.0]",[-0.00496871900248028]
418,"[0.41339473361908396, 0.0]",[-0.009390603066560047]
419,"[0.053535562449721345, 0.0]",[0.006822002036141436]
420,"[0.0, 0.0]",[-0.005698087203733889]
421,"[0.0, 0.0]",[0.006202998962866019]
422,"[0.0, 0.0]",[-0.0006842422968626798]
423,"[0.24935731311647583, -0.00991822848689356]",[-0.01752029349240779]
424,"[0.6323234305865431, -0.025150769326922673]",[-0.0061328103267097745]
425,"[1.0, -0.03977516585711971]",[-0.03730067014630588]
426,"[1.0, -0.00988948786385439]",[0.10076516886176184]
427,"[1.0, 0.0]",[0.386169178738642]
428,"[1.0, 0.18589744235756472]",[0.6066849202590735]
429,"[1.0, 0.42652881130560877]",[0.6559677071664979]
430,"[1.0, 0.5655300830118427]",[0.8177852982573769]
431,"[1.0, 0.6184347163090169]",[0.866531312236]
432,"[1.0, 0.7016348631750724]",[0.8902362024325368]
433,"[1.0, 0.7880923494476428]",[0.8668308381247697]
434,"[1.0, 0.7880923494476428]",[0.8741514716644113]
